5901,4/19/2010,Final Jeopardy!,WORLD WAR II,None,"On June 5, 1944 FDR said of the capture of this city, ""One up and two to go""",Rome
5902,4/20/2010,Final Jeopardy!,THE NATIONAL MUSEUM OF AMERICAN HISTORY,None,"Joining such pop culture icons as Dorothy's ruby slippers, this was donated to the museum by Jerry Seinfeld in 2004",the puffy shirt
5903,4/21/2010,Final Jeopardy!,SAINTHOOD,None,In 2009 this man who died on Molokai in 1889 became Hawaii's first saint,Father Damien
5904,4/22/2010,Final Jeopardy!,TELECOMMUNICATIONS TERMINOLOGY,None,In 1992 New York got the first one: 917,an overlay area code
5905,4/23/2010,Final Jeopardy!,WORDS FROM THE FRENCH,None,The first known use of this word in the U.S. was in an obituary for wealthy banker Pierre Lorillard in 1843,millionaire
5906,4/26/2010,Final Jeopardy!,U.S. PRESIDENTS,None,He's the only president sworn in on a Catholic missal; it wasn't his,Lyndon Baines Johnson
5907,4/27/2010,Final Jeopardy!,CANADIAN HISTORY,None,"A river is named for this man born in Scotland in 1764, the first European known to have crossed Canada",Alexander Mackenzie
5908,4/28/2010,Final Jeopardy!,SCIENCE HISTORY,None,"In August 1971 on the Moon's surface, an astronaut repeated a famous experiment & declared that this man ""was correct""",Galileo
5909,4/29/2010,Final Jeopardy!,POETS ON POETS,None,"Coleridge said this poet will ""not be remembered at all, except as a wicked lord who... pretended to be ten times more wicked than he was""",Lord Byron
5910,4/30/2010,Final Jeopardy!,TOYS,None,Original sets of this toy that was first sold in 1918 included plans for building Uncle Tom's Cabin,Lincoln Logs
5911,5/3/2010,Final Jeopardy!,U.S.A.,None,Chocolate Avenue & Cocoa Avenue are 2 of the main thoroughfares in this town that was established in 1903,"Hershey, Pennsylvania"
5912,5/4/2010,Final Jeopardy!,OFFICIAL STATE SONGS,None,In 1953 it became the only state whose official song was written for a Broadway musical,Oklahoma
5913,5/5/2010,Final Jeopardy!,MOVIE HISTORY,None,"During the making of this classic, sets from ""King Kong"" & ""The Garden of Allah"" were intentionally burned down",Gone with the Wind
5914,5/6/2010,Final Jeopardy!,AMERICAN LITERATURE,None,"A contemporary review of this 1851 novel said, ""Who would have looked for... poetry in blubber?""",Moby-Dick
5915,5/7/2010,Final Jeopardy!,MIDDLE EAST COUNTRIES,None,"In 1949 this kingdom dropped the word ""Trans"" from the beginning of its name",Jordan
5916,5/10/2010,Final Jeopardy!,ENGLISH LITERARY HISTORY,None,"Immediately before the Caroline era came this one, also from the monarch's Latin name",Jacobean
5917,5/11/2010,Final Jeopardy!,WORDS IN THE BIBLE,None,In Genesis 2:24 these 2 words are what a man shall do to his parents & then to his wife; add a letter to 1 to get the other,leave & cleave
5918,5/12/2010,Final Jeopardy!,18th CENTURY SCOTSMEN,None,A relative of this inventor described him as a boy staring at the tea kettle for an hour watching it boil,James Watt
5919,5/13/2010,Final Jeopardy!,BUSY PRESIDENTS,None,"He had previously been a U.S. senator, minister to France, England & Spain, Secretary of War, Secretary of State & Governor of Virginia",James Monroe
5920,5/14/2010,Final Jeopardy!,THE 50 STATES,None,"It's the only state from which rainwater flows to the Pacific, the Atlantic & Hudson Bay",Montana
5921,5/17/2010,Final Jeopardy!,20th CENTURY THINKERS,None,"Refusing to imprison this man for demonstrating during the 1960s, de Gaulle said, ""One does not arrest Voltaire""",Jean-Paul Sartre
5922,5/18/2010,Final Jeopardy!,ROMAN EMPERORS,None,"In 59 A.D. Agrippina wrote to this man, her son, ""Tell me why I should plot against your life?""--she was killed anyway",Nero
5923,5/19/2010,Final Jeopardy!,OPERA,None,"The aria ""Pour mon ame"" by Donizetti includes 9 of these; a few tenors have earned the nickname ""King of"" them",high Cs
5924,5/20/2010,Final Jeopardy!,AFRICAN CAPITALS,None,This West Central African capital grew out of a settlement that France established for freed slaves in 1849,Libreville
5925,5/21/2010,Final Jeopardy!,FROM NOVEL TO FILM,None,"First published in 1880 & made into a film in 1907, 1925 & 1959, it was the first work of fiction blessed by a pope",Ben-Hur
5926,5/24/2010,Final Jeopardy!,AMERICAN CITIES,None,6 of the top 10 U.S. cities in population are found in these 2 states,California & Texas
5927,5/25/2010,Final Jeopardy!,FAMILIAR PHRASES,None,This 3-word phrase originated with a signal sent by General Sherman; today it means to be in charge temporarily,hold the fort
5928,5/26/2010,Final Jeopardy!,PEDIATRICS,None,In 1943 Drs. Leo Kanner & Hans Asperger each used this word for the then-unnamed disorder they were studying,autism
5929,5/27/2010,Final Jeopardy!,COLONIAL AFRICA,None,In 1945 Africa had only 4 independent countries; these 2 started with the same first letter,Egypt & Ethiopia
5930,5/28/2010,Final Jeopardy!,AWARDS & HONORS,None,A trophy named for this author is awarded to anyone who breaks the record for sailing a yacht around the world,Jules Verne
5931,5/31/2010,Final Jeopardy!,ENGLISH POETS,None,"Translator Edward Fitzgerald wrote that her 1861 ""death is rather a relief to me... no more Aurora Leighs, thank God""",Elizabeth Barrett Browning
5932,6/1/2010,Final Jeopardy!,THE U.S. MILITARY,None,"This corps' motto is ""Building strong""",the Army Corps of Engineers
5933,6/2/2010,Final Jeopardy!,HISTORICAL PHRASES,None,"Before it meant a space between opposing armies, it referred to an execution site outside the walls of London",no man's land
5934,6/3/2010,Final Jeopardy!,FILM HISTORY,None,"Written by Thomas Dixon, 1916's film ""The Fall of a Nation"" is considered the first of these ever made",a sequel
5935,6/4/2010,Final Jeopardy!,AMERICAN POLITICIANS,None,"Frank Sinatra came out of retirement to sing their praises: ""they're both unique... the Quaker & the Greek""",Richard Nixon & Spiro Agnew
5936,6/7/2010,Final Jeopardy!,METEOROLOGY,None,Low- & high-pressure systems & tropical moisture set the stage for a 1991 nor'easter nicknamed these 2 words,"\""Perfect Storm\"""
5937,6/8/2010,Final Jeopardy!,U.S. MILITARY HISTORY,None,This general commanded the first official American force to fight on the European continent,John Pershing
5938,6/9/2010,Final Jeopardy!,ARTISTS,None,"She's seen wearing a rebozo in her 1937 ""Self-Portrait Dedicated to Leon Trotsky""",Frida Kahlo
5939,6/10/2010,Final Jeopardy!,SHORT STORIES,None,"In an 1842 tale he wrote, ""Down--still unceasingly--still inevitably down!... I shrunk convulsively at its every sweep""",Edgar Allan Poe
5940,6/11/2010,Final Jeopardy!,FLAGS & BANNERS,None,"This 15th century person said, ""I had a banner of which the field was sprinkled with lilies""; written on top: ""Jhesus Maria""",Joan of Arc
5941,6/14/2010,Final Jeopardy!,MOONS & MYTHOLOGY,None,This planet is named for a Roman god; its only moons are named for the sons of his Greek counterpart,Mars
5942,6/15/2010,Final Jeopardy!,THE 50 STATES,None,It's the only 2-word state name in which neither word appears in the name of any other state,Rhode Island
5943,6/16/2010,Final Jeopardy!,MODERN MATERIALS,None,"Introduced in the '70s to replace steel belting on high-speed tires, it's called stronger than steel & lighter than nylon",Kevlar
5944,6/17/2010,Final Jeopardy!,AMERICANA,None,"Made for only 19 years, it sold for $825 in 1908 & $360 in 1927",the Model T
5945,6/18/2010,Final Jeopardy!,SPORTS VENUES,None,"Built in 1914 & named for the club's owner in 1926, it's the oldest National League ballpark still in use",Wrigley Field
5946,6/21/2010,Final Jeopardy!,AFTER THE PRESIDENCY,None,One of the 2 presidents to return to elected jobs in U.S. federal government after their final terms,(1 of) John Quincy Adams or Andrew Johnson
5947,6/22/2010,Final Jeopardy!,BILLBOARD HOT 100 HISTORY,None,"Besides Frank & Nancy Sinatra, they're the only other father & daughter who each had No. 1 solo hits",Pat & Debby Boone
5948,6/23/2010,Final Jeopardy!,HISTORIC DATES,None,"The signing of the Treaty of Versailles on June 28, 1919 took place exactly 5 years after the related death of this man",Archduke Franz Ferdinand
5949,6/24/2010,Final Jeopardy!,NATIONAL PARKS,None,"When it became a national park in 1919, it got this name used by the locals because it seemed like heaven on Earth",Zion National Park
5950,6/25/2010,Final Jeopardy!,LITERATURE & MUSIC,None,"The band called ""They Might Be Giants"" ultimately gets its name from a phrase said by this title hero in a 1605 work",Don Quixote
5951,6/28/2010,Final Jeopardy!,BOTANICAL ETYMOLOGY,None,"This plant's name may have come from its use by Italian Renaissance women to dilate pupils, which, they felt, augmented beauty",belladonna
5952,6/29/2010,Final Jeopardy!,PHYSICS,None,"Discovered in the early 20th century, these 2 particles, 1 with a positive charge, the other a packet of energy, differ by a letter",a proton & a photon
5953,6/30/2010,Final Jeopardy!,RUSSIAN COMPOSERS,None,"His first name means ""moderate""; sadly, immoderate drinking helped kill him in 1881 at age 42, but not on Bald Mountain",Modest Mussorgsky
5954,7/1/2010,Final Jeopardy!,MONARCHS,None,Cairo's Al-Rifai mosque is the resting place of 2 Egyptian kings & of a 20th century ruler of this Mideast country,Iran
5955,7/2/2010,Final Jeopardy!,5-LETTER LITERARY TERMS,None,"The ""History"" by Herodotus has been called the earliest surviving European work of this form, from Latin for ""straightforward""",prose
5956,7/5/2010,Final Jeopardy!,THE ANIMAL WORLD,None,"Born in Brisbane in 1999, Euca & Lyptus are the world's first confirmed identical twins of this animal",koala
5957,7/6/2010,Final Jeopardy!,HISTORIC WOMEN,None,"She was born in Virginia around 1596 & died in Kent, England in 1617",Pocahontas
5958,7/7/2010,Final Jeopardy!,GEOGRAPHY,None,2 of the 4 U.S. states that border Mexico,"(any 2 of ) Texas, New Mexico, Arizona, California"
5959,7/8/2010,Final Jeopardy!,U.S. GOVERNMENT FIRSTS,None,"The first of these was authorized in 1790, ""providing for the enumeration of the inhabitants of the United States""",a census
5960,7/9/2010,Final Jeopardy!,BOOKS FOR KIDS,None,"In Wonderland, Alice comes upon a mad tea-party attended by the Hatter, March Hare, & this creature, who's asleep",the dormouse
5961,7/12/2010,Final Jeopardy!,ACTORS,None,"With 5 each, these 2 men have the most acting Oscar nominations among African-American performers",Morgan Freeman & Denzel Washington
5962,7/13/2010,Final Jeopardy!,AMERICAN NOVELISTS,None,"An advocate of capitalism, in 1982 she was laid out beside a 6-foot dollar sign",Ayn Rand
5963,7/14/2010,Final Jeopardy!,HISTORIC LASTS,None,"In the ""thanks a lot, fellas"" department, Mongolia was the last country to join this group--August 9, 1945",the Allies
5964,7/15/2010,Final Jeopardy!,FAMOUS TEXTS,None,"Tradition says the author of this work was the sage Vatsyayana; surprisingly, he was celibate",the Kama Sutra
5965,7/16/2010,Final Jeopardy!,NO. 1 POP HITS,None,A 1987 remake of this 1959 hit was the first song with all Spanish lyrics to hit No. 1 on the Billboard Hot 100,"\""La Bamba\"""
5966,7/19/2010,Final Jeopardy!,MEN OF PARIS,None,"When the body of this man who died in 1870 was moved in 2002, a cloth with the motto ""Un pour tous, tous pour un"" was used",Alexandre Dumas
5967,7/20/2010,Final Jeopardy!,LEGENDARY PUBLIC SERVANTS,None,"In 1929 he became a special agent with the Treasury Department's Prohibition Bureau, Chicago Division",Eliot Ness
5968,7/21/2010,Final Jeopardy!,U.S. PRESIDENTS,None,"Excluding honorary degrees, he's the only president to have degrees from both Harvard & Yale",George W. Bush
5969,7/22/2010,Final Jeopardy!,SCIENCE HISTORY,None,"This concept dates to a 1783 paper by John Michell, who theorized about a body with the sun's density & 500 times its diameter",a black hole
5970,7/23/2010,Final Jeopardy!,PRESIDENTIAL CAMPAIGNS,None,"In the ""World Almanac"" list of notable third party candidates, 1 of the 2 for whom the main issue was ""states' rights""",(1 of) Governor George Wallace & Strom Thurmond
5971,7/26/2010,Final Jeopardy!,LITERARY BRAWLS,None,"At Key West in 1936, Wallace Stevens broke his hand punching this man, who responded by knocking Stevens down",Ernest Hemingway
5972,7/27/2010,Final Jeopardy!,MONARCHIES,None,1 of the 2 largely German-speaking monarchies in the world; they're about 250 miles apart,(1 of) Liechtenstein & Luxembourg
5973,7/28/2010,Final Jeopardy!,RELIGION,None,"An aid to the faithful since the 13th century, one standard version has parts arranged in groups of 1, 3 or 10",the rosary
5974,7/29/2010,Final Jeopardy!,THE SUPER BOWL,None,As of 2010 it's the only current NFC team that has never played in the Super Bowl,the Detroit Lions
5975,7/30/2010,Final Jeopardy!,THE 9 MUSES,None,"In a Balanchine ballet, Apollo, god of music, has a favorite muse, this one",Terpsichore
5976,9/13/2010,Final Jeopardy!,MUSICAL THEATER,None,A Hollywood venue was renovated & renamed the Aquarius Theater to host this musical in 1968,Hair
5977,9/14/2010,Final Jeopardy!,LITERARY & MOVIE TITLE OBJECTS,None,The inspiration for this title object in a novel & a 1957 movie actually spanned the Mae Khlung River,the bridge on the River Kwai
5978,9/15/2010,Final Jeopardy!,MONARCHS,None,"From 1513 to 1972, only men named Christian & Frederick alternated as rulers of this nation",Denmark
5979,9/16/2010,Final Jeopardy!,WORD AND PHRASE ORIGINS,None,"Meaning ""rapidly"", this term began in England, referring to the speed with which the mail was delivered",post haste
5980,9/17/2010,Final Jeopardy!,RIVERS,None,"These 2 rivers, each more than 1,000 miles long, rise in the Armenian Plateau in Turkey",the Tigris & the Euphrates
5981,9/20/2010,Final Jeopardy!,THE WESTERN HEMISPHERE,None,"Made up of 1 large & many smaller islands, it's the most populous of Britain's remaining overseas territories",Bermuda
5982,9/21/2010,Final Jeopardy!,SPORTS & THE MEDIA,None,"On Feb. 8, 2010 the headline in a major newspaper in this city read, ""Amen! After 43 Years, Our Prayers Are Answered""",New Orleans
5983,9/22/2010,Final Jeopardy!,THE BRITISH ISLES,None,"Britain's oldest known scrap of material called this, sometimes identified as shepherd's plaid, dates from 250 A.D.",tartan
5984,9/23/2010,Final Jeopardy!,POETRY,None,"A line in this 1863 poem mentions ""The eighteenth of April, in seventy-five""","\""Paul Revere's Ride\"""
5985,9/24/2010,Final Jeopardy!,PRESIDENTS,None,He served the shortest amount of time as president before running for & winning reelection to the job,LBJ
5986,9/27/2010,Final Jeopardy!,NATIONAL HISTORIC SITES,None,"Built between 1940 & 1942, Moton Field in Alabama has a national historic site honoring men belonging to this famed group",the Tuskegee Airmen
5987,9/28/2010,Final Jeopardy!,BIBLICAL BEASTS,None,It's the total number of legs on the 2 non-human animals whose words are quoted in the Old Testament,4
5988,9/29/2010,Final Jeopardy!,GEOGRAPHIC TERMS,None,"As their bordering countries are all this adjective, Liechtenstein & Uzbekistan are considered ""double"" this",landlocked
5989,9/30/2010,Final Jeopardy!,ALLITERATIVE ATHLETES,None,In 1998 these 2 baseball rivals shared top honors as Sports Illustrated's Sportsmen of the Year,Sammy Sosa and Mark McGwire
5990,10/1/2010,Final Jeopardy!,WORD ORIGINS,None,"Like the name of a minor Roman god, this word for a caretaker comes from the Latin for ""door""",janitor
5991,10/4/2010,Final Jeopardy!,PRIMETIME TV,None,"Now in season 23, its producer says it's the only show with ""no script, no actors, no host & no re-enactments""",COPS
5992,10/5/2010,Final Jeopardy!,BROADWAY STARS,None,In 1955 she became the first & so far only actress to win a Tony for playing a male role in a musical,Mary Martin
5993,10/6/2010,Final Jeopardy!,2010 SCIENCE NEWS,None,"The IUPAC named an element for this man born in 1473 to ""highlight the link between astronomy and... nuclear chemistry""",Copernicus
5994,10/7/2010,Final Jeopardy!,MAMMALS,None,"One type of this aquatic animal gives milk that's 65% fat; pups are weaned in 4 days, the least of any mammal",the seal
5995,10/8/2010,Final Jeopardy!,BESTSELLING AUTHORS,None,"Since coming on the beat, he's had more N.Y. Times bestsellers than any other author, including over 20 in the last 5 years",James Patterson
5996,10/11/2010,Final Jeopardy!,PRISONS,None,Nazi Rudolf Hess in 1941 & the notorious Kray twins in 1952 were among the last people briefly held here,the Tower of London
5997,10/12/2010,Final Jeopardy!,SHAKESPEARE,None,"These 2 ""King Lear"" characters, 1 male, 1 female, both represent truthfulness; one disappears when the other returns",Cordelia and the Fool
5998,10/13/2010,Final Jeopardy!,BRITISH AUTHORS,None,"His son Christopher said, my father ""got to where he was by climbing upon my infant shoulders""",A.A. Milne
5999,10/14/2010,Final Jeopardy!,COUNTRY NAMES,None,"The only 2 countries in the world with an ""X"" in their names, one is found in Europe & one in the Americas",Luxembourg and Mexico
6000,10/15/2010,Final Jeopardy!,U.S. PRESIDENTS,None,He was the first U.S. president to be elected in an Olympic year,McKinley
6001,10/18/2010,Final Jeopardy!,U.S. CURRENCY,None,It's the only U.S. coin or bill produced in 2010 that features the private home of a president on the reverse,the nickel
6002,10/19/2010,Final Jeopardy!,HOLIDAY HISTORY,None,Cuba removed Christmas from its list of national holidays in 1969 & restored it in 1997 in anticipation of a visit by this man,Pope John Paul II
6003,10/20/2010,Final Jeopardy!,COUNTRY DEMOGRAPHICS,None,"Because of a policy adopted in 1979, this country's young people are collectively referred to as ""little emperors""",China
6004,10/21/2010,Final Jeopardy!,ART & ARTISTS,None,"They are the 2 artists associated with the 1888 work seen <a href=""http://www.j-archive.com/media/2010-10-21_FJ.jpg"" target=""_blank"">here</a>; one is the artist & the other is the subject",Van Gogh and Gauguin
6005,10/22/2010,Final Jeopardy!,THE OSCARS,None,Only Orson Welles & this man have been nominated for Best Actor & Original Screenplay in the same year while in their 20s,Matt Damon
6006,10/25/2010,Final Jeopardy!,FAMOUS AMERICANS,None,"In 1886 he published his first book, ""The Trumpet and Drum"", an instructional handbook with 8 compositions",(John Philip) Sousa
6007,10/26/2010,Final Jeopardy!,SPORTS VENUES,None,"In 2000 the Centre Court Arena in Melbourne, Australia was renamed for him",Rod Laver
6008,10/27/2010,Final Jeopardy!,FICTIONAL CHARACTERS,None,Stieg Larsson created the girl with the dragon tattoo by imagining this fictional Swedish girl as an adult,Pippi Longstocking
6009,10/28/2010,Final Jeopardy!,WORD ORIGINS,None,"This 4-letter term for a religious group that holds distinctive beliefs comes from the Latin for ""follow""",a sect
6010,10/29/2010,Final Jeopardy!,NO. 1 HITS,None,"Topping the charts on Oct. 20, 1962, this novelty song is the only No. 1 hit to have the word ""electrodes"" in the lyrics",The Monster Mash
6011,11/1/2010,Final Jeopardy!,BUSINESS PAIRINGS,None,"The names of 2 men, 1 born in Germany in 1834 & 1 in Kansas in 1875, were joined in this company name lasting 1998-2007",Daimler-Chrysler
6012,11/2/2010,Final Jeopardy!,CHARACTERS IN NOVELS,None,"Debuting in a 1960 novel, this character dies following a heart attack on a basketball court in a 1990 book","Harry \""Rabbit\"" Angstrom"
6013,11/3/2010,Final Jeopardy!,BILLBOARD NO. 1 HITMAKERS,None,"In May 1964 this New Orleans native was 62 years old when he bumped the Beatles' ""Can't Buy Me Love"" from the No. 1 spot",Louis Armstrong
6014,11/4/2010,Final Jeopardy!,BURIED AT ARLINGTON,None,"His grave notes his 1842 West Point graduation, his time at Ft. Sumter, Gettysburg & 2nd Bull Run, but does not mention sports",Abner Doubleday
6015,11/5/2010,Final Jeopardy!,TERMS FROM THE BIBLE,None,In 2010 we heard of the discovery of the fossil of a 12 million-year-old giant sperm whale given this Biblical name by its finders,Leviathan
6016,11/8/2010,Final Jeopardy!,AMERICAN BUSINESS,None,"The mailing address for this company is P.O. Box 57, Pittsburgh, Pennsylvania 15230",Heinz
6017,11/9/2010,Final Jeopardy!,WORDS IN 20th CENTURY NOVELS,None,"Words found in this 1945 fable include brood, baying, bleating, comrade, tyranny & rebellion",Animal Farm
6018,11/10/2010,Final Jeopardy!,U.S. PRESIDENTS,None,"During his tenure, he never threw out an opening day first pitch, but before he was president, he did it for the Braves",Jimmy Carter
6019,11/11/2010,Final Jeopardy!,THE 1930s,None,"In April 1935 in Oklahoma, when blowing soil darkened the sky, a reporter coined this term for the region",the Dust Bowl
6020,11/12/2010,Final Jeopardy!,DOCUMENTS,None,"It says, ""The history of the present king of Great Britain is a history of repeated injuries and usurpations""",the Declaration of Independence
6021,11/15/2010,Final Jeopardy!,SPORTS IN AMERICA,None,"<a href=""http://www.j-archive.com/media/2010-11-15_FJ.jpg"" target=""_blank"">Seen</a> with a piece of equipment, Bryn Mawr's 1st physical education director brought this sport to the U.S.; it shares part of its name with another sport",field hockey
6022,11/16/2010,Final Jeopardy!,OPERA,None,"The title character of this opera addresses his son in the aria ""Sois immobile"" (""hold yourself still"")",William Tell
6023,11/17/2010,Final Jeopardy!,PHRASES,None,In ancient Rome it was a post where racers changed direction; since 1836 it's meant a moment change occurs,turning point
6024,11/18/2010,Final Jeopardy!,EUROPEAN COUNTRIES,None,"German is its official national language; Croatian, Slovene & Hungarian are each official in one of its states",Austria
6025,11/19/2010,Final Jeopardy!,OUR LIVING PLANET,None,"Several species appear in the <a href=""http://www.j-archive.com/media/2010-11-19_FJ.jpg"" target=""_blank"">logo</a> of the U.N.'s International Year of this 12-letter word, vital to the health of ""life"" on Earth",biodiversity
6026,11/22/2010,Final Jeopardy!,COMMUNICATION,None,"It was first transmitted by the USS Arapahoe off Cape Hatteras on August 11, 1909",SOS
6027,11/23/2010,Final Jeopardy!,HORSE BREEDS,None,"This American breed was named for its ability to race a distance of 1,320 feet",quarter horse
6028,11/24/2010,Final Jeopardy!,PAINTINGS,None,"The alternate name of this 16th century Italian painting also means ""cheerful""",the Mona Lisa
6029,11/25/2010,Final Jeopardy!,U.S. PRESIDENTS,None,He is the only president of the United States to be awarded the Purple Heart,John F. Kennedy
6030,11/26/2010,Final Jeopardy!,MUSICAL THEATER,None,The basis of this show that won a Best Musical Tony & a Pulitzer was a collection of stories that won the Pulitzer in 1948,South Pacific
6031,11/29/2010,Final Jeopardy!,THE CIVIL WAR,None,These 2 cities in the Southeast & Southwest were the only 2 Confederate state capitals not captured by Union forces,Tallahassee & Austin
6032,11/30/2010,Final Jeopardy!,SPORTS,None,"In action since 1917, this sports franchise is now largely owned by the Ontario Teachers' Pension Plan",Toronto Maple Leafs
6033,12/1/2010,Final Jeopardy!,FRENCH AUTHORS,None,"Published posthumously in 1970, his first novel, ""A Happy Death"", features a protagonist named Patrice Mersault",Albert Camus
6034,12/2/2010,Final Jeopardy!,BRITISH WOMEN,None,"It's said that this woman who died in 1976 ""made more money out of murder than any woman since Lucrezia Borgia""",Agatha Christie
6035,12/3/2010,Final Jeopardy!,THE CABINET,None,These 2 Cabinet departments both depict 19th century plows on their official seals,Agriculture & Labor
6036,12/6/2010,Final Jeopardy!,THE BIBLE,None,"This happens several times, as in I Kings 17 & Acts 20; the most famous time, it's done by Jesus in John 11",raising the dead
6037,12/7/2010,Final Jeopardy!,FLAGS OF THE WORLD,None,"In use from 1844 to 1905, a flag representing the union of these 2 countries was nicknamed the ""herring salad""",Norway and Sweden
6038,12/8/2010,Final Jeopardy!,WORLD HISTORY,None,"After the Royal Family fled to this country in 1807, it became the only one in South America from which a European country was ruled",Brazil
6039,12/9/2010,Final Jeopardy!,STATE CAPITALS,None,"Forget Me Not, Glacier Avenue & Glacier Highway are streets in this state capital",Juneau
6040,12/10/2010,Final Jeopardy!,MOVIES & LANGUAGE,None,"A 2010 article from Slate called this language created by Paul Frommer ""the new Klingon""",Na'vi
6041,12/13/2010,Final Jeopardy!,COUNTRIES,None,In only 2 cases can you add 2 letters to one country & get another country: Austria/Australia & this pair,Niger/Nigeria
6042,12/14/2010,Final Jeopardy!,OLYMPICS HISTORY,None,In 1988 this country boycotted the Summer Olympics after its demand to co-host the games was refused,North Korea
6043,12/15/2010,Final Jeopardy!,BRITISH ROYALTY,None,"From the Latin for ""greatest"", this form of address was introduced by the narcissistic King Richard II",majesty
6044,12/16/2010,Final Jeopardy!,SKYSCRAPERS,None,"After a construction boom fueled by oil & gas money, this capital city now has Europe's tallest building",Moscow
6045,12/17/2010,Final Jeopardy!,AMERICANA,None,"Riding the subway in New York in 1908, Jack Norworth saw a sign for the Polo Grounds & was inspired to write this song",Take Me Out To The Ball Game
6046,12/20/2010,Final Jeopardy!,20th CENTURY NOVELISTS,None,"A critic said that a character of his, ""yearning for the moon... never saw the sixpence at his feet""; he made that into a title",Somerset Maugham
6047,12/21/2010,Final Jeopardy!,THE 19th CENTURY,None,"Thomas Huxley & Samuel Wilberforce were among the Oxford Museum speakers debating this theory June 30, 1860",evolution
6048,12/22/2010,Final Jeopardy!,U.S. HISTORY,None,"The day affer the 15th Amendment took effect, Thomas Peterson became the 1st Afr. American to do this under its provisions",vote
6049,12/23/2010,Final Jeopardy!,SPORTS,None,"In 1744 the first mention of this now popular sport said, ""away flies the boy to the next ...post and then home with joy""",baseball
6050,12/24/2010,Final Jeopardy!,AMERICANA,None,"Finding the spot for this memorial caused its creator to say, ""America will march along that skyline""",Mount Rushmore
6051,12/27/2010,Final Jeopardy!,LANGUAGES OF EUROPE,None,"A mixture of English & Spanish, Llanito is the language of this territory's 30,000 residents",Gibraltar
6052,12/28/2010,Final Jeopardy!,CABINET OFFICERS,None,He was the last Secretary of State to serve in the post under 2 presidents,Henry Kissinger
6053,12/29/2010,Final Jeopardy!,LITERARY LINES,None,"""You have no right to expect me to send you back to Kansas"" appears in a 1900 novel & in an epigraph to this 1995 novel",Wicked
6054,12/30/2010,Final Jeopardy!,MUSIC & MOVIE SUPERSTARS,None,These 2 are the only Best Actress Oscar winners to have No. 1 hits on the Billboard Top 40,Barbra Streisand & Cher
6055,12/31/2010,Final Jeopardy!,POLITICAL TERMS,None,"A 1912 speech said the Bull Moose Party ""comes from"" these; ""it has grown from the soil of...people's hard necessities""",grass roots
6056,1/3/2011,Final Jeopardy!,POP STARS,None,"He was backed by London's royal philharmonic concert orchestra on his 2010 tour, which he called ""Symphonicity""",Sting
6057,1/4/2011,Final Jeopardy!,THE HALL OF PRESIDENTS,None,"Of the 9 presidents whose images have a beard or mustache, this late 19th century man is the only Democrat",Grover Cleveland
6058,1/5/2011,Final Jeopardy!,COUNTRIES,None,"By area, it's the world's largest country that's named for a river",India
6059,1/6/2011,Final Jeopardy!,WORLDWIDE MEDIA,None,"The name for this news agency means ""peninsula"", referring to the Arabian peninsula",Al Jazeera
6060,1/7/2011,Final Jeopardy!,WORLD LANGUAGES,None,"Of all the countries with Spanish as an official language, this one is last alphabetically",Venezuela
6061,1/10/2011,Final Jeopardy!,SYMBOLS,None,One tale of its origin says that the blind seer Tiresias separated 2 snakes with his staff,the caduceus
6062,1/11/2011,Final Jeopardy!,20th CENTURY ARTISTS,None,"In 1950 he answered a Time magazine article on him, & a common criticism, with a telegram reading, ""No chaos damn it""",Jackson Pollock
6063,1/12/2011,Final Jeopardy!,COMPUTER SCIENCE,None,"John Tukey coined this compound word in 1958 saying it was as important as ""tubes, transistors, wires, tapes...""",software
6064,1/13/2011,Final Jeopardy!,LAW,None,In 1790 the USA's 1st law governing this protection gave it a term of 14 years; today it can extend well over a century,copyright
6065,1/14/2011,Final Jeopardy!,THE PRESIDENCY,None,"From the same state, they're the 2 presidents whose occupations are listed by World Book as ""planter""",George Washington & Thomas Jefferson
6066,1/17/2011,Final Jeopardy!,AUTHORS,None,This author whose 1st name is also an English word meaning a saying or motto was the 1st president of the Soviet writers' union,Maxim Gorky
6067,1/18/2011,Final Jeopardy!,STATE NAMES,None,These are the 2 U.S. states with only one consonant in their names,Iowa & Ohio
6068,1/19/2011,Final Jeopardy!,OCEAN LIFE,None,"The deepest-diving sea turtle is this one whose name suggests the flexibility that lets it survive 1,700 lbs./square inch pressure",the leatherback turtle
6069,1/20/2011,Final Jeopardy!,WORLD LEADERS,None,"At his 1994 inaugural, he called for ""a rainbow nation at peace with itself and the world""",Nelson Mandela
6070,1/21/2011,Final Jeopardy!,MOVIE SEQUELS,None,"Golf carts used by the crew in the production of this 2009 movie bore signs reading ""Galileo"" & ""Bernini""",Angels & Demons
6071,1/24/2011,Final Jeopardy!,19th CENTURY PEOPLE,None,"After meeting him, Hawthorne said he had a ""sallow, queer, sagacious visage"" warmed by ""homely human sympathies""",Abraham Lincoln
6072,1/25/2011,Final Jeopardy!,THE OLD TESTAMENT,None,"In the Book of Job, this name means ""accuser"", & that was his role in God's court",Satan
6073,1/26/2011,Final Jeopardy!,AFRICA,None,Its Declaration of Independence was signed in 1847 by 11 men in that nation's Providence Baptist Church,Liberia
6074,1/27/2011,Final Jeopardy!,SPORTS AWARDS,None,"In the 4 major U.S. sports leagues, he's won more regular season MVP awards than any other player",Wayne Gretzky
